
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
fun_coils#78 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=2.6e-09, J_ALS=2.7e-07, J_LENGTH_PENALTY=7.7e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.5, 4.5], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#79 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=9.4e-10, J_ALS=2.7e-07, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.5, 4.5], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#80 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=2.3e-09, J_ALS=2.6e-07, J_LENGTH_PENALTY=5.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.5, 4.5], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#81 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=4.5e-10, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.5, 4.5], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#82 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-09, J_ALS=2.6e-07, J_LENGTH_PENALTY=2.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.5, 4.4], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#83 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-09, J_ALS=2.5e-07, J_LENGTH_PENALTY=3.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.4], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#84 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=6.6e-10, J_ALS=2.5e-07, J_LENGTH_PENALTY=2.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.4], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#85 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=2.5e-07, J_LENGTH_PENALTY=5.3e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.3], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#86 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=4.7e-10, J_ALS=2.5e-07, J_LENGTH_PENALTY=4.6e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.3], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#87 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=7.4e-10, J_ALS=2.5e-07, J_LENGTH_PENALTY=3.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.2], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#88 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.2], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#89 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-10, J_ALS=2.4e-07, J_LENGTH_PENALTY=2.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.2], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#90 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.1e-08, J_CURVATURE=0.0e+00, J_MSC=7.8e-10, J_ALS=2.4e-07, J_LENGTH_PENALTY=4.6e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.3, 4.4, 4.1], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#91 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.1e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-09, J_ALS=2.4e-07, J_LENGTH_PENALTY=5.6e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.4, 4.3, 4.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#92 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=2.3e-07, J_LENGTH_PENALTY=4.0e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.4, 4.3, 4.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#93 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.4, 4.3, 4.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#94 - J=1.5e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=8.5e-10, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.0e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.4, 4.3, 4.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#95 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=1.9e-09, J_ALS=2.3e-07, J_LENGTH_PENALTY=3.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#96 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=8.3e-10, J_ALS=2.2e-07, J_LENGTH_PENALTY=3.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#97 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.6e-08, J_CURVATURE=0.0e+00, J_MSC=1.5e-09, J_ALS=2.2e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#98 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=3.3e-10, J_ALS=2.2e-07, J_LENGTH_PENALTY=3.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#99 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-09, J_ALS=2.2e-07, J_LENGTH_PENALTY=5.3e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#100 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=2.2e-07, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#101 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=2.1e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#102 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-10, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.2e-09 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#103 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-11, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.6e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#104 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=8.7e-10, J_ALS=2.1e-07, J_LENGTH_PENALTY=4.7e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#105 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=7.7e-10, J_ALS=2.1e-07, J_LENGTH_PENALTY=5.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#106 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=8.0e-10, J_ALS=2.1e-07, J_LENGTH_PENALTY=4.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#107 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=2.0e-07, J_LENGTH_PENALTY=5.6e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#108 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=3.0e-10, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#109 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=2.0e-07, J_LENGTH_PENALTY=2.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#110 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.1e-08, J_CURVATURE=0.0e+00, J_MSC=5.2e-10, J_ALS=2.0e-07, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#111 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.0e-08, J_CURVATURE=0.0e+00, J_MSC=4.1e-10, J_ALS=2.0e-07, J_LENGTH_PENALTY=5.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#112 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.0e-08, J_CURVATURE=0.0e+00, J_MSC=1.4e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=6.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#113 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-11, J_ALS=1.9e-07, J_LENGTH_PENALTY=3.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#114 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=8.3e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=5.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#115 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=4.7e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#116 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=2.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#117 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.3e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#118 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.3e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=3.4e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=2.3e-11 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.2, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#119 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=7.0e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=1.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#120 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.6e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=5.2e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#121 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=5.3e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#122 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#123 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=4.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.5, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#124 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=3.3e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#125 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=2.2e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=3.9e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#126 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=3.0e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#127 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=5.4e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=2.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#128 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=5.4e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#129 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=8.2e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=5.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#130 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=4.8e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#131 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=3.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#132 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=7.0e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=1.7e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.9], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#133 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=3.7e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#134 - J=1.4e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=4.6e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=3.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#135 - J=1.3e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=2.0e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=4.5e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#136 - J=1.3e-06, Jf=1.2e-06, ⟨B·n⟩=1.8e-04, C-C-Sep=0.10 Jf=1.2e-06, J_length=1.4e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=8.6e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=4.1e-10 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[4.6, 4.3, 3.8], mean squared curvature=[5.0, 5.0, 5.0]
