
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
 surface dofs=0.18521583073884806, -0.18217325360640568, -0.0010765235420889523, 0.0022883966262749905, -0.0065570717980032054, -0.04761728098111191, 0.1299892155465622, 0.015871147515778405, 0.08442151293878954, 0.0008083107651462974, -0.0005576076367250901, 0.0016911827085604977, -0.006309743133538481, -0.007092898545219426, 0.0063924947037093316, -0.004028857526424549, -0.0020570181003891222, -0.00010145347568657468, -0.0007156798061339874, -0.00019806980427583375, 0.0006960177425188946, -3.4491514962234454e-05, 0.000623829985433379, -0.00034912293073419105, -0.2405975648898004, 0.1581419779879273, 0.002234132954307947, -3.326775831586176e-05, -0.0055703841038309875, -0.053066844461066555, 0.16539613411656326, 0.031950755150203236, -0.06959045002171496, 0.0004673777561698492, 0.00037014638100479755, -0.0005720008912206279, -0.009490393330563552, -0.0034763647215579428, -0.0027143862664796665, -0.010013394701310137, 0.0011869696273072204, 0.00032089075836139554, -0.0004024078487020068, 0.000828912377467947, 0.0026006737775924045, -0.0007536699304399108, 0.0005219137324927118, -0.0003138108070747797
 aspect=7.004334007071827
 mean iota=0.4584524168717446

fun#364 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.13
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-10, J_MSC=3.6e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.7e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.1, 7.9, 10.0, 10.0, 9.7, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 10.0, 10.0, 10.0]
 surface dofs=0.1852388615182923, -0.18216640695416694, -0.0010798225338056605, 0.002287630808016131, -0.006557427347565489, -0.0476324475420629, 0.12997585498601974, 0.015894470975426102, 0.08442180505044364, 0.0008059202915999685, -0.0005544840251419773, 0.0016836322660288702, -0.006306887792041529, -0.0071016792165942665, 0.006386879851979225, -0.004030185927948085, -0.0020608967462917567, -0.00010166872956646104, -0.0007156864428094766, -0.00019924234938228347, 0.0006986105259639482, -3.4061699658371344e-05, 0.0006248092938837674, -0.0003486988202957876, -0.240638765030305, 0.1581369519043493, 0.0022434757176454296, -3.550256393736775e-05, -0.005572270619645988, -0.05307229424505396, 0.1653940496158775, 0.031945435069445575, -0.06958557474678848, 0.0004739006600065466, 0.0003732716033476465, -0.0005783797892039317, -0.009489132287916171, -0.0034701762258423268, -0.0027171029380564996, -0.01001586982847957, 0.0011858885680652359, 0.0003206934740060738, -0.00040348001217341, 0.0008306191380356578, 0.0026028669020852686, -0.0007544529171041247, 0.0005222451960457949, -0.00031391457131418616
 aspect=7.004342229152575
 mean iota=0.4584544136489365

fun#365 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-10, J_MSC=4.5e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.1, 7.9, 10.0, 10.0, 9.7, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.6, 10.0, 10.0, 10.0]
 surface dofs=0.18533098463606928, -0.18213902034521204, -0.0010930185006724931, 0.002284567534980693, -0.00655884954581462, -0.047693113785866874, 0.12992241274384989, 0.015987764814016894, 0.08442297349706007, 0.0007963583974146527, -0.0005419895788095261, 0.0016534304959023606, -0.006295466426053721, -0.007136801902093627, 0.006364420445058797, -0.004035499534042229, -0.002076411329902294, -0.00010252974508600652, -0.0007157129895114337, -0.00020393252980808232, 0.0007089816597441623, -3.2342438442918916e-05, 0.000628726527685321, -0.00034700237854217374, -0.2408035655923234, 0.15811684757003716, 0.002280846770995359, -4.444178642339169e-05, -0.005579816682905992, -0.0530940933810036, 0.16538571161313448, 0.03192415474641492, -0.0695660736470825, 0.0004999922753533362, 0.0003857724927190424, -0.0006038953811371464, -0.009484088117326648, -0.0034454222429798624, -0.002727969624363831, -0.010025770337157305, 0.0011815643310972971, 0.00031990433658478677, -0.00040776866605902296, 0.000837446180306501, 0.002611639400056725, -0.0007575848637609805, 0.0005235710502581271, -0.00031432962827181193
 aspect=7.0043747063778925
 mean iota=0.45846241219033323

fun#366 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-10, J_MSC=4.3e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.9, 10.0, 10.0, 9.7, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.6, 10.0, 10.0, 10.0]
 surface dofs=0.18534709168873179, -0.1821311835375274, -0.0010931059310972915, 0.002284644694103088, -0.00655704139513734, -0.04770354670234507, 0.1299126969193749, 0.016005639371723324, 0.08442253541657199, 0.0007943809692020237, -0.0005400223547681173, 0.0016483647937752088, -0.006294741057635524, -0.007140485771182837, 0.006360234862639545, -0.004035992078729027, -0.002079094880280152, -0.0001023187925579384, -0.0007163039645862993, -0.00020425847438991046, 0.0007097295525746029, -3.207447336457725e-05, 0.0006288652153675914, -0.0003472352720017316, -0.24082826940115776, 0.1581147938095467, 0.0022855303655949662, -4.4804768191425984e-05, -0.00558053693973045, -0.053098073278505895, 0.16538483581618438, 0.03192192125374928, -0.06956338961656434, 0.0005018703447131467, 0.0003876493096158919, -0.0006086082312214836, -0.009484380869726791, -0.003440249712465289, -0.002728974081915237, -0.010027661465898728, 0.001180809815031027, 0.0003202531990286745, -0.0004092706286382185, 0.0008387978103196535, 0.002613379415942507, -0.0007592603968015367, 0.0005240733040580396, -0.00031314581794874045
 aspect=7.004390390429106
 mean iota=0.4584616002570919

fun#367 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-10, J_MSC=4.5e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.9, 10.0, 10.0, 9.7, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.6, 10.0, 10.0, 10.0]
 surface dofs=0.18541151989938173, -0.1820998363067889, -0.0010934556527964856, 0.0022849533305926697, -0.0065498087924282175, -0.04774527836825785, 0.12987383362147492, 0.01607713760254905, 0.08442078309461964, 0.0007864712563515077, -0.0005321534586024819, 0.001628101985266601, -0.0062918395839627345, -0.007155221247539673, 0.006343492532962539, -0.004037962257476217, -0.0020898290817915827, -0.00010147498244566594, -0.0007186678648857622, -0.00020556225271722297, 0.0007127211238963651, -3.10026130512106e-05, 0.0006294199660966731, -0.00034816684583996313, -0.2409270846364951, 0.15810657876758488, 0.002304264743993395, -4.6256695263563165e-05, -0.005583417967028282, -0.05311399286851507, 0.165381332628384, 0.03191298728308671, -0.0695526534944917, 0.0005093826221523885, 0.0003951565772032897, -0.0006274596315588326, -0.009485551879327366, -0.0034195595904069937, -0.002732991912120863, -0.010035225980864416, 0.0011777917507659467, 0.0003216486488042255, -0.0004152784789550008, 0.0008442043303722633, 0.0026203394794856337, -0.0007659625289637612, 0.0005260823192576895, -0.00030841057665645453
 aspect=7.004452914828606
 mean iota=0.45845834482616304

fun#368 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-11, J_MSC=4.5e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.9, 10.0, 10.0, 9.7, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18542830330631488, -0.18209265850627002, -0.0010940517749162076, 0.002284912301359249, -0.006549282471792691, -0.04775650266957778, 0.12986384567308804, 0.01609458326131906, 0.08442045344485287, 0.0007844630317624584, -0.0005310829706004122, 0.001624156411636963, -0.00629125093599764, -0.0071582429007471865, 0.00633824071686415, -0.004038519430962722, -0.0020922762806891365, -0.000100837649494145, -0.0007194933397107965, -0.00020620581989693376, 0.0007137730351057913, -3.0584199312413013e-05, 0.000629712522922301, -0.00034797832652605525, -0.2409598005276756, 0.15810517276079256, 0.0023087897012701655, -4.725906396398442e-05, -0.005583674816941104, -0.05311878134821236, 0.16537986038631097, 0.03191095463539361, -0.06954866547988749, 0.0005123997260439457, 0.00039677232920628413, -0.0006314341244113018, -0.00948488295598173, -0.003415120625709341, -0.002734136939363492, -0.010037677232677308, 0.0011766281120440332, 0.000322347185919768, -0.0004170136395773522, 0.0008448340799429921, 0.0026222150642074018, -0.0007664350903284528, 0.0005256753659485442, -0.00030744732857438664
 aspect=7.004449408447449
 mean iota=0.45845202626892567

fun#369 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-10, J_MSC=4.8e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 10.0, 10.0, 9.7, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18549543693404752, -0.1820639473041946, -0.0010964362633950956, 0.0022847481844255656, -0.006547177189250586, -0.04780139987485751, 0.12982389387954044, 0.016164365896399094, 0.08441913484578574, 0.0007764301334062612, -0.0005268010185921335, 0.0016083741171184116, -0.006288896344137261, -0.007170329513577244, 0.006317233452470593, -0.00404074812490874, -0.002102065076279351, -9.828831768806125e-05, -0.0007227952390109339, -0.00020878008861577695, 0.000717980679943496, -2.8910544357222672e-05, 0.0006308827502248125, -0.0003472242492704236, -0.24109066409239763, 0.1580995487336232, 0.002326889530377247, -5.126853876566944e-05, -0.005584702216592388, -0.053137935267001515, 0.1653739714180189, 0.0319028240446212, -0.06953271342147065, 0.0005244681416101746, 0.0004032353372182619, -0.0006473320958211789, -0.00948220726259918, -0.003397364766918729, -0.0027387170483340073, -0.010047482239928875, 0.001171973557156379, 0.0003251413343819378, -0.00042395428206675774, 0.0008473530782259076, 0.002629717403094474, -0.0007683253357872194, 0.0005240475527119631, -0.0003035943362461152
 aspect=7.004435091458427
 mean iota=0.458426719253156

fun#370 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-11, J_MSC=4.6e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 10.0, 10.0, 9.7, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.1855222080505617, -0.1820487556392072, -0.0010945708680430782, 0.0022850201068454253, -0.006545605910865121, -0.0478181559044884, 0.1298083675933243, 0.01618990237706186, 0.08441832835961485, 0.000772676986439654, -0.000525179740221453, 0.0016021896952620866, -0.0062879905419162534, -0.007175542260057818, 0.0063095676925346515, -0.004041612891597153, -0.002105435175524469, -9.767476681134244e-05, -0.0007232161074507529, -0.0002094795958898096, 0.0007199923288861698, -2.72707054647704e-05, 0.0006308211869710093, -0.000347014609706166, -0.24114460479264357, 0.15809869922848835, 0.0023317207924884514, -5.273583752823511e-05, -0.005584626293043233, -0.053144817592243265, 0.16537226557430787, 0.03189998345197044, -0.06952722710570558, 0.0005278954166316864, 0.00040525034008573644, -0.0006530524264737181, -0.009481043919257326, -0.003392094525178581, -0.0027394494361538293, -0.010050530332658186, 0.0011708443489567837, 0.0003257657937082067, -0.00042534536217028735, 0.0008482678841697821, 0.0026321597848099343, -0.000768643377664522, 0.0005232789069256774, -0.0003033578768135713
 aspect=7.004427066395313
 mean iota=0.4584162410408228

fun#371 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-11, J_MSC=5.1e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 10.0, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.1856292925166184, -0.1819879889792576, -0.0010871092866350082, 0.0022861077965248638, -0.006539320797323259, -0.04788518002301197, 0.12974626244845971, 0.01629204829971292, 0.08441510241493132, 0.0007576643985732252, -0.0005186946267387312, 0.0015774520078367866, -0.006284367333032226, -0.0071963932459801145, 0.006278904652790885, -0.004045071958350806, -0.0021189155725049418, -9.522056330446723e-05, -0.000724899581210029, -0.00021227762498594017, 0.0007280389246568653, -2.0711349894961314e-05, 0.0006305749339557962, -0.0003461760514491356, -0.24136036759362736, 0.1580953012079489, 0.002351045840933269, -5.860503257849778e-05, -0.005584322598846615, -0.05317234689321025, 0.16536544219946372, 0.03188862108136739, -0.06950528184264533, 0.0005416045167177335, 0.00041331035155563455, -0.0006759337490838746, -0.00947639054588991, -0.0033710135582179896, -0.0027423789874331177, -0.010062722703575432, 0.0011663275161584025, 0.0003282636310132823, -0.00043090968258440565, 0.0008519271079452796, 0.0026419293116717755, -0.0007699155451737324, 0.0005202043237805345, -0.000302412039083396
 aspect=7.0043944574976384
 mean iota=0.45837426055787023

fun#372 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-11, J_MSC=4.9e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 10.0, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18565588415409534, -0.18197707100604213, -0.0010850959355927369, 0.0022862371637975233, -0.006538472009610664, -0.04789711063756868, 0.12973694628685395, 0.016308888424777727, 0.0844163792415542, 0.0007555057421832417, -0.0005176033960010932, 0.0015724157940011096, -0.006283840654086573, -0.007199915565628029, 0.006274380563273733, -0.004045744453129017, -0.0021219019002021943, -9.497336724609955e-05, -0.0007254238898431646, -0.00021321759931544553, 0.0007293236041396297, -1.9408248257186074e-05, 0.0006307214109274608, -0.00034572508849345097, -0.24140966399285893, 0.1580998806006336, 0.002352183094164968, -6.0123847063212365e-05, -0.005583949146236224, -0.053176822758406496, 0.1653628849218724, 0.031886442312103275, -0.06950162651255842, 0.0005435059408664112, 0.0004142219553000614, -0.0006802468281021846, -0.00947499020565199, -0.003367472954283054, -0.0027423963676349488, -0.010065365723117274, 0.0011652373416111334, 0.0003286761956197266, -0.00043207182179699793, 0.0008521730380295511, 0.002644302814499457, -0.0007697804757912343, 0.0005199893767604062, -0.0003019707206577273
 aspect=7.004381269376577
 mean iota=0.4583810586551987

fun#373 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.5e-11, J_MSC=4.4e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 9.9, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18576225070400318, -0.18193339911318018, -0.001077042531423651, 0.0022867546328881622, -0.006535076858760283, -0.04794483309579553, 0.1296996816404309, 0.01637624892503695, 0.08442148654804574, 0.0007468711166233077, -0.000513238473050541, 0.001552270938658402, -0.006281733938303959, -0.007214004844219687, 0.006256284205205123, -0.004048434432241864, -0.002133847210991204, -9.398458301262886e-05, -0.0007275211243757074, -0.00021697749663346691, 0.0007344623220706879, -1.4195841706085114e-05, 0.0006313073188141189, -0.0003439212366707124, -0.24160684958978518, 0.15811819817137243, 0.002356732107091763, -6.61991050020707e-05, -0.005582455335794663, -0.053194726219191475, 0.16535265581150713, 0.03187772723504681, -0.06948700519221077, 0.0005511116374611217, 0.0004178683702777687, -0.0006974991441754247, -0.0094693888447003, -0.003353310538543312, -0.0027424658884422724, -0.01007593780128464, 0.0011608766434220577, 0.00033032645404550387, -0.000436720378647367, 0.000853156758366637, 0.0026537968258101828, -0.000769240198261242, 0.0005191295886798928, -0.0003002054469550527
 aspect=7.004328122659931
 mean iota=0.4584082286709657

fun#374 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-11, J_MSC=4.5e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=4.0e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 9.9, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18578912534517852, -0.1819183764350165, -0.0010770220675103486, 0.0022881852259770117, -0.0065358016060803265, -0.04795777393148084, 0.12968610767136338, 0.016393486978790294, 0.08442341259040792, 0.0007446051218999851, -0.0005111154489853965, 0.0015465467894035495, -0.0062800225148223554, -0.007221030473391755, 0.006252602527292753, -0.004050275379577195, -0.0021372486375526197, -9.344763913342041e-05, -0.0007276948501771697, -0.00021802951745933757, 0.0007358728510597908, -1.2685915614031012e-05, 0.0006317345167074197, -0.0003429686143930118, -0.24167070094528084, 0.15812793120001997, 0.0023581837572693547, -6.727681164569478e-05, -0.00558298027210214, -0.05320352484959185, 0.1653522961208178, 0.03187686752450759, -0.06948310450656213, 0.0005541384396921371, 0.0004205626714060059, -0.0007027646344360411, -0.009467196322115637, -0.003350060737601055, -0.0027446805408174956, -0.010078610190990926, 0.0011610469408488559, 0.0003306424094557205, -0.0004374590934649209, 0.0008531212240974487, 0.002656138743002303, -0.0007682143258421816, 0.0005185290769736939, -0.0003003252419381911
 aspect=7.004324548645486
 mean iota=0.45841684013150347

fun#375 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-10, J_MSC=5.9e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.5e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 9.9, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18589662390987985, -0.18185828572236168, -0.0010769402118571386, 0.0022939075983324105, -0.0065387005953605, -0.04800953727422207, 0.12963181179509325, 0.01646243919380368, 0.08443111675985662, 0.0007355411430066947, -0.000502623352724819, 0.0015236501923841389, -0.006273176820895942, -0.0072491329900800285, 0.006237875815643274, -0.00405763916891852, -0.002150854343798282, -9.129986361658663e-05, -0.0007283897533830191, -0.00022223760076282013, 0.0007415149670162028, -6.646211245814602e-06, 0.0006334433082806231, -0.0003391581252822094, -0.24192610636726344, 0.1581668633146101, 0.002363990357979723, -7.15876382201911e-05, -0.005585080017332046, -0.053238719371193344, 0.16535085735806057, 0.031873428682350734, -0.06946750176396758, 0.0005662456486161988, 0.0004313398759189547, -0.0007238265954785067, -0.009458426231776985, -0.003337061533832028, -0.002753539150318388, -0.010089299749816077, 0.0011617281305560485, 0.00033190623109658705, -0.0004404139527351364, 0.0008529790870206959, 0.0026655064117707843, -0.00076411083616594, 0.0005161270301488984, -0.00030080442187074456
 aspect=7.004309640475494
 mean iota=0.45845125461032793

fun#376 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-11, J_MSC=5.8e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.4e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.0, 7.8, 9.9, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18591519409244658, -0.1818457533455662, -0.0010782339287888666, 0.002294927416488517, -0.006539171485199502, -0.04801709259958082, 0.1296235364369191, 0.01647542038687238, 0.08443233663390773, 0.0007340417142935575, -0.0005019390159158858, 0.0015193616641832443, -0.006272194345613564, -0.007254900293167312, 0.006235026669488741, -0.0040592926958609235, -0.002153141183333462, -9.139136362967789e-05, -0.0007283380466556634, -0.0002236476094314084, 0.0007434642784224871, -5.566053170420939e-06, 0.0006346879224636985, -0.000338414567990669, -0.2419732298065558, 0.1581732069725001, 0.0023680136445822743, -7.258496782216825e-05, -0.005584695234598373, -0.05324453058338282, 0.1653498238734086, 0.03187052948555053, -0.069465281904286, 0.000569198072373792, 0.0004321725638215704, -0.0007272299766928735, -0.009456212265121071, -0.0033344506957647077, -0.002754582054172945, -0.010090394023471814, 0.0011619023819236572, 0.00033162335802298216, -0.0004407256160569304, 0.0008529518607197713, 0.0026673369300199614, -0.0007629028175435876, 0.0005154641954961963, -0.0003008706705759706
 aspect=7.00430372424829
 mean iota=0.45846139813918235

fun#377 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-11, J_MSC=6.0e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.1, 7.8, 10.0, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.1859894748227135, -0.1817956238383844, -0.0010834087965157792, 0.0022990066891129413, -0.006541055044555509, -0.04804731390101583, 0.1295904350042225, 0.01652734515914717, 0.08443721613011214, 0.0007280439994410084, -0.0004992016686801529, 0.0015022075513796665, -0.006268264444484052, -0.007277969505516448, 0.00622363008487061, -0.004065906803630537, -0.002162288541474182, -9.175736368204292e-05, -0.0007281312197462403, -0.00022928764410576157, 0.0007512615240476246, -1.2454208688462908e-06, 0.0006396663791960002, -0.0003354403388245072, -0.24216172356372526, 0.15819858160406008, 0.00238410679099248, -7.657428623007689e-05, -0.005583156103663681, -0.053267775432140715, 0.16534568993480067, 0.03185893269834971, -0.06945640246555966, 0.0005810077674041651, 0.0004355033154320333, -0.0007408435015503408, -0.009447356398497418, -0.0033240073434954265, -0.0027587536695911734, -0.010094771118094766, 0.0011625993873940926, 0.0003304918657285626, -0.0004419722693441064, 0.0008528429555160729, 0.002674659003016669, -0.0007580707430541781, 0.0005128128568853879, -0.0003011356653968747
 aspect=7.004279884577986
 mean iota=0.458501952909557

fun#378 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-11, J_MSC=5.3e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.1, 7.8, 10.0, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
 surface dofs=0.18602745694976172, -0.18176832393837963, -0.0010877555070407875, 0.0023013815199381432, -0.006542033297652185, -0.04805990451101037, 0.1295758034857431, 0.01655007090982565, 0.08444090059917339, 0.0007278389528438124, -0.0004967382280938157, 0.001493521565382348, -0.0062669289460902475, -0.0072872808402361655, 0.0062183475420017845, -0.004069935567890321, -0.0021662925944912004, -9.155576073541044e-05, -0.0007282622075824219, -0.00023124370893587236, 0.0007533720106419337, 3.0422067413026394e-07, 0.000642280657397464, -0.0003340790334076548, -0.24224305129175738, 0.15821366102718923, 0.0023936039727891797, -7.753714164665578e-05, -0.0055818861608156346, -0.05328002529876329, 0.16534397841263868, 0.031856233075469136, -0.06945322581411152, 0.0005832579181450062, 0.0004374337181055047, -0.0007473912539850858, -0.009445340501716892, -0.0033183149077977915, -0.0027594247320721303, -0.01009814633082222, 0.0011628917320342341, 0.00033070459572198517, -0.00044285327394205984, 0.0008529608993156059, 0.002677951401422202, -0.0007569542125161103, 0.0005121382373305606, -0.0003017581862628028
 aspect=7.004267056332183
 mean iota=0.4585331550950734

fun#379 - J=1.2e-02, Jf=9.1e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.1e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-11, J_MSC=5.5e-09, J_ALS=9.2e-07, J_LENGTH_PENALTY=3.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.7, 6.1, 7.8, 10.0, 10.0, 9.8, 8.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.7, 10.0, 10.0, 10.0]
