
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
 aspect=7.004962327744186
 mean iota=0.4452465732062733

fun#369 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-11, J_MSC=7.8e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.8, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2377821420873435, -0.17164704566336667, 0.015249886977384995, 0.004209018040465344, -0.006153285468699166, -0.03832265461521074, 0.1277040262262304, 0.014051936075302359, 0.08051530872697227, 0.000625052357341489, 5.506963570991511e-05, 0.0024715178290484695, -0.0008692309057341105, -0.004265890844093936, 0.0002163288134195602, -0.0045447006707381365, -0.004425869763235637, -0.0005346520621541968, 0.00033573079493504196, -9.865911122385638e-05, 4.125156279080806e-05, -0.0006906906434800611, -0.0026472192179108674, 0.0013340159243152127, -0.28152591161825946, 0.15003801048913248, -0.004957407141047079, 0.002826566295775447, -0.006372735694954526, -0.049715487247274315, 0.16347856377395645, 0.021591881373777884, -0.06398767463569179, -0.002636483293713197, -0.001462533719188015, 0.0023724608261298675, -0.0067458340910026195, -0.006146748647543679, -0.007400878976867111, -0.011554510948293961, 0.003057657373318952, 0.0002296961325516661, -0.0006170456779056485, 0.003104984279070643, -0.002513631257172069, 0.0016603695640778082, 0.0023828189032731703, -0.0006868968346099949
 aspect=7.004962373853059
 mean iota=0.4452665269042751

fun#370 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-11, J_MSC=7.0e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.8, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23792974349402302, -0.17164821282944318, 0.015290034880194892, 0.00421513845540183, -0.006157288068236392, -0.03831468177327069, 0.12769256235283422, 0.014082003128270126, 0.0805144386368744, 0.0006261335394756954, 5.6032742067746384e-05, 0.002470532222998642, -0.0008652780194839479, -0.004273319476869034, 0.0001967940099373043, -0.004553550878172813, -0.004434500234969506, -0.0005374089097849392, 0.00034125971968274965, -9.895708305456733e-05, 4.690802794169656e-05, -0.0006931028049113489, -0.002643507950028578, 0.0013351122164087386, -0.2816923848587103, 0.15002999667387604, -0.004999594170206225, 0.0028240299277713246, -0.00636535270550401, -0.04971797598121747, 0.16344035652471067, 0.021551011283103206, -0.06394525125339046, -0.0026380093257842726, -0.001465098748411304, 0.002378593329648741, -0.006745264408782051, -0.006153212279267624, -0.007388140465773892, -0.01155568125934266, 0.0030656367326500292, 0.00022770712910963784, -0.0006122507172541548, 0.0031093669090572528, -0.0025190395603596058, 0.001659383974772132, 0.0023811444968948104, -0.0006863166330164798
 aspect=7.004962849091163
 mean iota=0.4453464271922253

fun#371 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.3e-11, J_MSC=6.9e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.7, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2379973598232977, -0.17164893160657876, 0.015302424347226689, 0.004217979153859566, -0.0061585601025521495, -0.03831228186813302, 0.1276875525639874, 0.014093109590193572, 0.08051321169985953, 0.0006254561817924644, 5.666356594385953e-05, 0.0024705090654022514, -0.000864205335724346, -0.004275934387836442, 0.00018829719824088522, -0.00455773177518646, -0.004437006402814639, -0.0005387959920804142, 0.00034311116926016806, -9.888849282745359e-05, 4.9382082797885785e-05, -0.0006929683421650759, -0.002640979748853021, 0.0013356973347441517, -0.28175355516443523, 0.15002175676695692, -0.005016204986563417, 0.002822421768813512, -0.006363033921516469, -0.04971866689025682, 0.16342519129241323, 0.02153538015674458, -0.06392829838451236, -0.0026376211861698752, -0.0014656132768026621, 0.0023806186376066443, -0.006745443584810224, -0.006155711958465318, -0.007382788083282119, -0.01155562522573384, 0.003067989606055539, 0.00022665300116203298, -0.0006106017033601671, 0.003111597286638412, -0.0025203220746673007, 0.0016588580837889222, 0.002379971261663035, -0.0006858484393919533
 aspect=7.004954661450158
 mean iota=0.44537331258305385

fun#372 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-11, J_MSC=6.9e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23826782514039638, -0.17165180671512117, 0.015351982215353879, 0.00422934194769051, -0.0061636482398151815, -0.038302682247582355, 0.12766751340860008, 0.014137535437887353, 0.08050830395180006, 0.00062274675105954, 5.9186861448312104e-05, 0.002470416435016689, -0.0008599146006859387, -0.0042863940317060725, 0.00015430995145520893, -0.004574455363241048, -0.00444703107419517, -0.0005443443212623145, 0.0003505169675698418, -9.861413191899866e-05, 5.9278302222642675e-05, -0.0006924304911799841, -0.002630866944150792, 0.0013380378080858043, -0.2819982363873351, 0.14998879713928043, -0.005082648251992182, 0.002815989132982261, -0.006353758785566305, -0.049721430526414215, 0.1633645303632234, 0.021472855651310078, -0.06386048690899997, -0.0026360686277122868, -0.0014676713903680942, 0.0023887198694382576, -0.006746160288922916, -0.006165710675256095, -0.007361378553315027, -0.01155540109129856, 0.0030774010996775774, 0.00022243648937161358, -0.0006040056477842164, 0.00312051879696305, -0.00252545213189808, 0.001656754519856083, 0.0023752783207359332, -0.0006839756648938476
 aspect=7.004922566194633
 mean iota=0.44544848845883706

fun#373 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-11, J_MSC=6.7e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23838517602409717, -0.1716485936171334, 0.01537277491715691, 0.004233106572625893, -0.0061645898994929175, -0.03829739418490656, 0.12766204694118852, 0.014153228790372618, 0.08050669772067877, 0.0006197243272324989, 6.0815963449782797e-05, 0.0024721063343822484, -0.000856822738425582, -0.004290763850319525, 0.00014493842132193703, -0.004580538577486365, -0.004451245121447803, -0.0005452488357908652, 0.0003535023912160332, -9.855869489891162e-05, 6.150203470206854e-05, -0.0006950850075944322, -0.0026303955818846527, 0.0013384233680405664, -0.28209053313969135, 0.14998049780401043, -0.005109653822700094, 0.0028165604288523873, -0.0063499489709851215, -0.04972214773582096, 0.16334249399454598, 0.021447321764822367, -0.06383621361446161, -0.002634077723909338, -0.001468954426866422, 0.0023913393243464166, -0.006745961992932082, -0.00617312255927222, -0.007356749390166463, -0.011550638392125726, 0.0030784840214303543, 0.00022290489871937808, -0.0006026448534180246, 0.0031238821351169477, -0.002530448160303179, 0.0016557637254117812, 0.002376220203357452, -0.0006831136772651762
 aspect=7.004873129760097
 mean iota=0.44548192147657173

fun#374 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-11, J_MSC=7.2e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.7, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2388545795589004, -0.17163574122518224, 0.015455945724369037, 0.004248165072367426, -0.006168356538203861, -0.03827624193420339, 0.1276401810715422, 0.01421600220031368, 0.08050027279619362, 0.0006076346319243347, 6.733237145566558e-05, 0.002478865931844486, -0.0008444552893841552, -0.004308243124773338, 0.00010745230078884935, -0.0046048714344676285, -0.004468101310458335, -0.0005488668939050683, 0.0003654440858007988, -9.833694681856347e-05, 7.039696461977197e-05, -0.0007057030732522245, -0.0026285101328200953, 0.0013399656078596151, -0.28245972014911636, 0.14994730046293048, -0.005217676105531746, 0.0028188456123328914, -0.006334709712660389, -0.04972501657344793, 0.1632543485198363, 0.02134518621887153, -0.06373912043630821, -0.0026261141086975446, -0.0014740865728597324, 0.0024018171439790527, -0.006745168808968746, -0.006202770095336719, -0.0073382327375722065, -0.011531587595434389, 0.003082815708441461, 0.00022477853611043607, -0.0005972016759532576, 0.0031373354877325395, -0.002550432273923575, 0.0016518005476345737, 0.002379987733843528, -0.0006796657267504906
 aspect=7.004676179737094
 mean iota=0.4456150185750779

fun#375 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-11, J_MSC=6.0e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.7, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23896923735108286, -0.1716321372915226, 0.015476550057741302, 0.004254910834314246, -0.006170576959088997, -0.03827462935949419, 0.12762743448380326, 0.014244516996093358, 0.08049552562236702, 0.0006044614280452709, 6.84335506900687e-05, 0.0024805713875695394, -0.0008445981435575881, -0.004310477699961578, 9.221257638820292e-05, -0.0046100575508221595, -0.004472435933339896, -0.0005506586398619903, 0.0003704253818115688, -9.856735743953466e-05, 7.497302673359008e-05, -0.0007081449395794175, -0.002625926389875402, 0.001340113132340194, -0.2825824669543122, 0.14994590825760942, -0.005250533068638185, 0.0028175061186022777, -0.006327104422069208, -0.04973385149607809, 0.1632261633949108, 0.02131807111476699, -0.06370311549422465, -0.0026235448653762, -0.0014754310252722825, 0.002404544379661283, -0.006745244522009809, -0.006208834671298635, -0.007329615892641751, -0.011526920550373318, 0.0030837042931698448, 0.00022438423055714821, -0.0005929993211762502, 0.0031405450995399616, -0.0025556947856543877, 0.0016500554165023533, 0.0023764730911071527, -0.0006805489813899718
 aspect=7.004637741390025
 mean iota=0.44562482410614096

fun#376 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-11, J_MSC=5.9e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.7, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23901217215403558, -0.1716325895855048, 0.01548292431014621, 0.004257460139325425, -0.006172270041055716, -0.03827267634425088, 0.12762462351428436, 0.014252024396273356, 0.08049586206446857, 0.0006050489757496314, 6.851741341902068e-05, 0.002481533882136856, -0.0008444805938708533, -0.004311085433136595, 8.639902562287941e-05, -0.004611557890813844, -0.004474442696504054, -0.0005520568674092819, 0.0003714136099969371, -9.82645715034662e-05, 7.608471501119028e-05, -0.0007074475681060726, -0.0026250419659029143, 0.0013409347357423392, -0.2826320159246596, 0.14994887341538382, -0.005262538264965199, 0.00281599505660137, -0.006325050142764274, -0.04973566687442522, 0.16321882351791409, 0.021308740472077675, -0.06369342196251238, -0.0026237288994137966, -0.001476187797364943, 0.002406813149694861, -0.006745697146133258, -0.006211501523365119, -0.00732733022957775, -0.011525073319439687, 0.0030842647734172107, 0.00022290077434908466, -0.0005918437709118208, 0.003143220709777157, -0.002557591643217324, 0.0016507242304292424, 0.00237498062076887, -0.000681907567710217
 aspect=7.004600063044288
 mean iota=0.4456407241337323

fun#377 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-11, J_MSC=5.9e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23918391136584646, -0.17163439876143372, 0.01550842131976584, 0.004267657359370138, -0.006179042368922591, -0.03826486428327766, 0.12761337963620878, 0.014282053996993355, 0.08049720783287476, 0.0006073991665670736, 6.885286433482861e-05, 0.0024853838604061216, -0.0008440103951239142, -0.004313516365836662, 6.314482256158536e-05, -0.0046175592507805814, -0.004482469749160682, -0.0005576497775984481, 0.0003753665227384101, -9.705342775919237e-05, 8.053146812159111e-05, -0.0007046580822126933, -0.0026215042700129636, 0.0013442211493509201, -0.2828302118060491, 0.14996073404648141, -0.005310559050273252, 0.002809950808597738, -0.006316833025544537, -0.04974292838781374, 0.1631894640099272, 0.021271417901320422, -0.06365464783566327, -0.002624465035564182, -0.001479214885735586, 0.0024158882298291723, -0.0067475076426270555, -0.006222168931631057, -0.007318187577321747, -0.011517684395705165, 0.003086506694406674, 0.0002169669495168305, -0.0005872215698541034, 0.00315392315072594, -0.00256517907346907, 0.0016533994861367993, 0.00236901073941574, -0.0006873419129911976
 aspect=7.004449640688934
 mean iota=0.445704618010836

fun#378 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-11, J_MSC=5.5e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2392682090149027, -0.17163130611334657, 0.015530180788724394, 0.004271869266243675, -0.006181466565742117, -0.038259355031155615, 0.1276063421717431, 0.014299268819843032, 0.08049761629893219, 0.0006084168169394952, 6.96736812851553e-05, 0.002486668116167384, -0.0008417274717249373, -0.004316723771004414, 5.0974864106467386e-05, -0.004621607613337834, -0.004487698745791175, -0.0005601073059905069, 0.00037832770623003704, -9.648249797474411e-05, 8.359211262706273e-05, -0.0007047690536988242, -0.002619635953312969, 0.0013462025586312683, -0.2829339386725802, 0.14996912808050727, -0.0053347401477161225, 0.002807548055119762, -0.0063112455428485795, -0.04974711658455012, 0.16317354728010722, 0.02124971730430158, -0.0636349281353247, -0.0026250678252271115, -0.001481029354042171, 0.0024209793556934224, -0.006748264663953906, -0.0062292460099019715, -0.007314264543067828, -0.011514560892327707, 0.003090264095249615, 0.00021452536623807982, -0.0005838250243065935, 0.003158207297021638, -0.0025688086458276658, 0.0016536960064903706, 0.0023659724357097136, -0.000689014702098302
 aspect=7.004403572007858
 mean iota=0.4457488678462915

fun#379 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-11, J_MSC=5.0e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.4], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23960539961112762, -0.17161893552099797, 0.01561721866455861, 0.004288716893737823, -0.006191163353020219, -0.03823731802266742, 0.12757819231388043, 0.014368128111241744, 0.08049925016316191, 0.0006124874184291816, 7.29569490864621e-05, 0.002491805139212433, -0.00083259577812903, -0.0043295533916754185, 2.2950302859954633e-06, -0.004637801063566844, -0.0045086147323131496, -0.000569937419558742, 0.000390172440196545, -9.419877883695105e-05, 9.583469064894918e-05, -0.0007052129396433477, -0.002612162686512989, 0.0013541281957526613, -0.28334884613870454, 0.15000270421661074, -0.005431464537487606, 0.002797937041207858, -0.00628889561206475, -0.04976386937149562, 0.16310988036082724, 0.0211629149162262, -0.06355604933397047, -0.0026274789838788286, -0.0014882872272685118, 0.0024413438591504234, -0.00675129274926131, -0.006257554322985628, -0.007298572406052152, -0.01150206687881787, 0.003105293698621381, 0.00020475903312307706, -0.0005702388421165534, 0.00317534388220443, -0.002583326935262048, 0.0016548820879046559, 0.002353819220885608, -0.0006957058585267198
 aspect=7.004220897426525
 mean iota=0.44591535026517726

fun#380 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=6.4e-11, J_MSC=5.3e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23967595862288193, -0.17161745819909802, 0.015638349030072836, 0.004293086443824579, -0.0061915808270879315, -0.0382349674769364, 0.12757050972491285, 0.014386102243753243, 0.08049945525527026, 0.0006141085826344689, 7.386068735639035e-05, 0.002491984426837883, -0.0008317616523590089, -0.004332329133105141, -8.875839032394095e-06, -0.004639326633897939, -0.004512070769037866, -0.0005721225421215605, 0.00039209893668495634, -9.375342315308238e-05, 9.805572013808006e-05, -0.0007048390848372321, -0.0026122279148871855, 0.0013549462266667866, -0.2834445691995652, 0.1500155427901896, -0.005457685925830622, 0.002795694647662388, -0.006281496747539027, -0.04977275062399703, 0.16309518273574825, 0.02114778651697284, -0.0635378217860698, -0.002628636006788208, -0.0014899533254913624, 0.0024442784143590885, -0.0067536094827747315, -0.006261341646141406, -0.0072908565757904805, -0.011500282779381425, 0.0031071733100982183, 0.00020279763085672401, -0.0005679388370058836, 0.0031795489742941162, -0.0025862269565664116, 0.001652366255773451, 0.002351654611896828, -0.0006954362476541354
 aspect=7.004156073490149
 mean iota=0.4459511286738469

fun#381 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-10, J_MSC=8.3e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23995819466989918, -0.17161154891149827, 0.015722870492129743, 0.0043105646441716034, -0.006193250723358782, -0.03822556529401233, 0.12753977936904248, 0.01445799877379924, 0.08050027562370365, 0.000620593239455618, 7.747564043610336e-05, 0.002492701577339682, -0.0008284251492789247, -0.00434343209882403, -5.355931630595232e-05, -0.004645428915222319, -0.004525894915936735, -0.0005808630323728348, 0.00039980492263860156, -9.197200041760771e-05, 0.00010693983809460358, -0.00070334366561277, -0.0026124888283839717, 0.001358218350323288, -0.2838274614430078, 0.15006689708450502, -0.005562571479202686, 0.002786725073480508, -0.00625190128943614, -0.04980827563400267, 0.1630363922354322, 0.021087272919959408, -0.06346491159446713, -0.0026332640984257265, -0.0014966177183827654, 0.0024560166351937493, -0.006762876416828418, -0.00627649093876452, -0.007259993254743794, -0.011493146381635646, 0.0031146917560055678, 0.00019495202179131178, -0.0005587388165632045, 0.003196369342652862, -0.002597827041783867, 0.0016423029272486314, 0.0023429961759417065, -0.000694357804163798
 aspect=7.003898273393449
 mean iota=0.4460915468131301

fun#382 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=7.7e-11, J_MSC=5.7e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.23973962759557046, -0.17161612513666757, 0.015657416029898577, 0.004297029310344642, -0.006191957535099489, -0.038232846460382594, 0.12756357733548457, 0.01440232121456252, 0.080499640320275, 0.0006155714412678843, 7.467617620459016e-05, 0.0024921462071497715, -0.0008310089783978827, -0.004334833825289533, -1.8955880629578236e-05, -0.004640703233333361, -0.004515189326148654, -0.000574094288965998, 0.0003938373121136302, -9.335155614604933e-05, 0.00010005986762212201, -0.0007045017366963182, -0.002612286773755415, 0.0013556843774236477, -0.28353094496923753, 0.15002712768587093, -0.005481346813600422, 0.0027936712223074443, -0.0062748203770556284, -0.04978076462828781, 0.16308192032366967, 0.021134135395522374, -0.06352137414571016, -0.0026296800472046726, -0.001491456730366369, 0.0024469264122659196, -0.006755699988850784, -0.006264759139790659, -0.00728389419105768, -0.011498672896030335, 0.0031088693788045166, 0.00020102775817536494, -0.0005658634258155368, 0.0031833434420276393, -0.0025888437927809923, 0.0016500960929229796, 0.0023497013754900046, -0.0006951929640981968
 aspect=7.004097707922689
 mean iota=0.44598308136502757

fun#383 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-10, J_MSC=7.2e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2398838818646274, -0.17161310482805583, 0.015700615974971147, 0.004305962630670437, -0.006192811039350622, -0.03822804089057822, 0.1275478706776328, 0.014439068403658755, 0.08050005962053791, 0.0006188858280717886, 7.652382259738887e-05, 0.0024925127514751127, -0.0008293036511793704, -0.004340508685822301, -4.179414817598513e-05, -0.004643822183380074, -0.004522255015408787, -0.0005785616596145103, 0.0003977759350601113, -9.244104936527786e-05, 0.00010460064813395984, -0.0007037374097811764, -0.002612420129810262, 0.0013573567995374103, -0.2837266458419259, 0.15005337548896944, -0.005534955092897916, 0.0027890867640816665, -0.006259693779226766, -0.04979892189205962, 0.16305187178543293, 0.021103206161650814, -0.06348410886188977, -0.0026320455210105684, -0.0014948629824571907, 0.0024529259593982873, -0.006760436431316023, -0.006272502127113408, -0.007268119573090515, -0.011495025396529841, 0.0031127121477572102, 0.00019701777216188986, -0.0005611611837089974, 0.003191940536440286, -0.0025947727371228896, 0.0016449526035779097, 0.002345275943788128, -0.0006946417585414936
 aspect=7.003965920082236
 mean iota=0.44605426963008377

fun#384 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-10, J_MSC=7.0e-09, J_ALS=8.3e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
 surface dofs=0.2398987856737559, -0.171613161648989, 0.015705153871666877, 0.004306598984688991, -0.00619294543210637, -0.03822790632361144, 0.1275463392038468, 0.014443154109338097, 0.08050008848908113, 0.0006191835606763755, 7.662575471588335e-05, 0.002492212134093161, -0.0008289968785087281, -0.0043411145008779625, -4.380088712642947e-05, -0.004644145983797685, -0.004523052099667769, -0.0005791109125713285, 0.00039807697283790044, -9.234358868374615e-05, 0.00010492764155471303, -0.0007034742839725736, -0.0026123297398823733, 0.001357583044223723, -0.2837479767658948, 0.15005599697093758, -0.005540828254501042, 0.002788360077457143, -0.006258587926834166, -0.049800057849970755, 0.1630485141928726, 0.021099454801896605, -0.06347995299640924, -0.0026317985598290706, -0.001495242783626124, 0.0024533824270218676, -0.0067606718903293955, -0.006272794147702611, -0.007266564007174437, -0.011494841100323014, 0.003112772892996306, 0.0001965135924166358, -0.0005608336923258188, 0.003193014709455202, -0.0025955068090861536, 0.001644619560978066, 0.00234487844877219, -0.0006945374121546798
 aspect=7.003954745468964
 mean iota=0.44606096911866583

fun#385 - J=2.5e-02, Jf=3.0e-06, ⟨B·n⟩=1.4e-04, , C-C-Sep=0.12
Jf=3.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-10, J_MSC=6.4e-09, J_ALS=8.4e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[6.8, 10.0, 9.9, 4.6, 8.8, 8.5], mean squared curvature=[10.0, 10.0, 3.8, 5.7, 10.0, 10.0]
